time,frequency,confidence
9.930,361.785,0.267273
9.940,464.830,0.362757
9.950,467.066,0.618773
9.960,467.595,0.819555
9.970,467.676,0.889020
9.980,468.662,0.899819
9.990,469.364,0.871606
10.000,469.397,0.853822
10.010,469.324,0.881530
10.020,469.721,0.864974
10.030,470.194,0.841634
10.040,469.833,0.832753
10.050,469.263,0.868896
10.060,468.527,0.907545
10.070,467.914,0.938558
10.080,468.145,0.927211
10.090,468.041,0.910030
10.100,468.231,0.861430
10.110,468.852,0.633965
10.120,369.638,0.271616
10.130,369.925,0.535585
10.140,370.096,0.662551
10.150,370.289,0.821554
10.160,370.616,0.854743
10.170,370.474,0.900716
10.180,370.358,0.913596
10.190,370.100,0.909055
10.200,370.527,0.890332
10.210,370.798,0.814547
10.220,369.308,0.595429
10.230,368.464,0.458213
10.240,366.677,0.363113
10.250,475.192,0.443459
10.260,473.717,0.772024
10.270,477.295,0.774505
10.280,482.252,0.631738
10.290,493.852,0.435968
10.300,516.659,0.410490
10.310,524.060,0.818805
10.320,526.753,0.852131
10.330,529.013,0.671942
10.340,527.391,0.215919
10.350,495.772,0.056786
10.360,498.614,0.240856
10.370,500.252,0.167558
10.380,328.758,0.073225
10.390,1247.017,0.083230
10.400,829.611,0.237047
10.410,411.728,0.426473
10.420,410.080,0.283400
10.430,840.872,0.168612
10.440,836.548,0.393268
10.450,371.744,0.193703
10.460,371.774,0.294976
10.470,372.852,0.232159
10.480,251.493,0.232224
10.490,378.223,0.352334
10.500,379.658,0.370124
10.510,378.777,0.485493
10.520,375.269,0.467391
10.530,372.246,0.375478
10.540,369.571,0.386686
10.550,355.788,0.215664
10.560,352.941,0.260785
10.570,424.612,0.374380
10.580,426.461,0.838379
10.590,425.215,0.774523
10.600,417.680,0.757062
10.610,415.179,0.770248
10.620,418.542,0.756776
10.630,421.264,0.766111
10.640,428.455,0.739662
10.650,436.702,0.889557
10.660,439.688,0.926840
