time,frequency,confidence
5.890,1650.143,0.032425
5.900,1657.999,0.026245
5.910,1964.071,0.020260
5.920,1961.224,0.026016
5.930,1964.144,0.025910
5.940,1968.291,0.015703
5.950,529.868,0.016685
5.960,580.817,0.233639
5.970,265.315,0.143169
5.980,223.600,0.185570
5.990,156.281,0.053187
6.000,140.732,0.067298
6.010,140.673,0.110166
6.020,147.222,0.091380
6.030,32.167,0.087604
6.040,32.146,0.028844
6.050,84.678,0.589843
6.060,78.147,0.469020
6.070,73.881,0.203443
6.080,69.358,0.514292
6.090,65.556,0.604750
6.100,62.673,0.746301
6.110,60.423,0.667065
6.120,57.963,0.687487
6.130,55.853,0.756813
6.140,53.691,0.586631
6.150,52.045,0.827673
6.160,50.332,0.723712
6.170,49.545,0.762183
6.180,47.914,0.649259
6.190,46.367,0.725877
6.200,45.374,0.542706
6.210,45.353,0.432183
6.220,45.004,0.381914
6.230,45.559,0.319669
6.240,45.681,0.157017
6.250,44.151,0.098037
6.260,996.704,0.058960
6.270,1166.165,0.043183
6.280,1110.613,0.012066
6.290,1159.467,0.013637
6.300,583.623,0.096819
6.310,267.723,0.168788
6.320,187.267,0.021726
6.330,33.932,0.012351
6.340,134.900,0.018063
6.350,133.021,0.037576
6.360,139.850,0.045946
6.370,32.352,0.087887
6.380,87.149,0.045024
6.390,83.761,0.357213
6.400,77.144,0.477629
6.410,70.916,0.353789
6.420,66.692,0.291525
6.430,64.664,0.735014
6.440,61.989,0.763726
6.450,59.404,0.647173
6.460,57.007,0.665839
6.470,55.061,0.862130
6.480,52.340,0.738881
6.490,50.780,0.641061
6.500,49.094,0.795590
6.510,47.204,0.650148
6.520,46.705,0.823793
6.530,46.648,0.798517
6.540,46.647,0.811302
6.550,46.840,0.645321
6.560,46.456,0.705006
6.570,45.418,0.136233
6.580,42.995,0.218753
6.590,43.043,0.077582
6.600,1158.470,0.023383
6.610,1163.952,0.042659
6.620,1114.454,0.001580
6.630,1971.152,0.008077
6.640,351.623,0.090663
6.650,226.582,0.128407
6.660,177.075,0.023008
6.670,33.889,0.036269
6.680,33.846,0.027075
6.690,35.923,0.044225
6.700,32.220,0.044688
6.710,32.381,0.202794
6.720,86.150,0.232138
6.730,79.984,0.338726
6.740,76.967,0.426465
6.750,69.845,0.482992
6.760,65.652,0.542115
6.770,63.480,0.658852
6.780,60.475,0.695280
6.790,58.840,0.772190
6.800,56.614,0.698754
6.810,54.363,0.758512
6.820,52.480,0.762372
6.830,50.622,0.725446
6.840,49.296,0.823359
6.850,47.621,0.701618
6.860,47.002,0.766190
6.870,46.448,0.808176
6.880,46.225,0.818900
6.890,45.387,0.476923
6.900,45.347,0.385502
6.910,44.336,0.270572
6.920,43.846,0.112306
6.930,998.451,0.058533
6.940,993.877,0.068806
6.950,1251.632,0.017662
6.960,685.303,0.007280
6.970,581.475,0.202461
6.980,287.445,0.277874
6.990,32.260,0.033186
7.000,35.329,0.021674
7.010,33.066,0.044211
7.020,32.995,0.067983
7.030,32.417,0.052931
7.040,32.389,0.062665
7.050,32.616,0.076436
7.060,85.553,0.521937
7.070,79.322,0.526014
7.080,75.935,0.258439
7.090,69.194,0.525982
7.100,64.869,0.583504
7.110,62.276,0.835317
7.120,60.427,0.676556
7.130,58.348,0.691564
7.140,56.070,0.734556
7.150,53.809,0.597286
7.160,52.026,0.835955
7.170,49.926,0.714689
7.180,48.705,0.770390
7.190,47.297,0.694496
7.200,47.376,0.709844
7.210,47.053,0.737042
7.220,46.122,0.748358
7.230,45.177,0.479254
7.240,45.453,0.381340
7.250,45.682,0.335612
7.260,46.064,0.133609
7.270,44.187,0.181577
7.280,775.372,0.052451
7.290,881.214,0.021848
7.300,1183.774,0.033809
7.310,663.528,0.200637
7.320,324.274,0.234796
7.330,32.380,0.048823
7.340,33.535,0.048866
7.350,34.299,0.084960
7.360,35.090,0.097536
7.370,32.300,0.057528
7.380,32.323,0.234461
7.390,32.295,0.117601
7.400,83.786,0.265566
7.410,77.598,0.677796
7.420,73.520,0.419147
7.430,68.406,0.340369
7.440,64.327,0.697501
7.450,61.792,0.832133
7.460,59.610,0.707951
7.470,57.534,0.740174
7.480,55.234,0.874648
7.490,52.581,0.666433
7.500,51.217,0.740578
7.510,49.179,0.804652
7.520,47.803,0.666647
7.530,46.779,0.811554
7.540,46.939,0.750275
7.550,46.453,0.853842
7.560,45.883,0.748960
7.570,45.387,0.572804
7.580,45.666,0.352122
7.590,46.197,0.104071
7.600,43.516,0.081501
7.610,43.907,0.150412
7.620,775.561,0.136952
7.630,882.461,0.097671
