time,frequency,confidence
10.360,32.942,0.214108
10.370,43.806,0.069150
10.380,916.482,0.077381
10.390,920.012,0.091197
10.400,921.991,0.064483
10.410,34.052,0.066825
10.420,33.966,0.359809
10.430,33.571,0.152812
10.440,938.956,0.104757
10.450,937.163,0.157111
10.460,932.312,0.327733
10.470,936.016,0.397112
10.480,1867.400,0.212324
10.490,939.972,0.139442
10.500,942.512,0.267594
10.510,932.926,0.087174
10.520,897.522,0.031061
10.530,919.510,0.074650
10.540,312.030,0.083842
10.550,313.677,0.130854
10.560,139.457,0.146970
10.570,138.797,0.183196
10.580,137.286,0.285784
10.590,938.790,0.276028
10.600,938.583,0.408501
10.610,937.431,0.651126
10.620,936.146,0.635277
10.630,935.018,0.621943
