time,frequency,confidence
9.390,310.323,0.023179
9.400,935.711,0.028004
9.410,1794.878,0.018446
9.420,1790.922,0.033791
9.430,1789.772,0.023917
9.440,1788.077,0.011933
9.450,1126.129,0.014458
9.460,33.468,0.056870
9.470,33.435,0.014860
9.480,1391.020,0.017361
9.490,1386.083,0.057137
9.500,1406.547,0.045061
9.510,54.485,0.044990
9.520,54.597,0.072303
9.530,54.285,0.108066
9.540,54.488,0.148221
9.550,52.798,0.151275
9.560,1237.982,0.555589
9.570,1239.979,0.492093
9.580,624.711,0.180328
9.590,621.940,0.102760
9.600,307.481,0.367374
9.610,304.744,0.436268
9.620,300.760,0.104516
9.630,32.208,0.062166
9.640,557.532,0.210755
9.650,563.700,0.284166
9.660,570.030,0.098891
9.670,280.789,0.169720
9.680,280.320,0.180060
9.690,279.035,0.304896
9.700,276.893,0.376908
9.710,276.120,0.475995
9.720,274.415,0.587200
9.730,275.722,0.366667
9.740,276.323,0.310311
9.750,94.783,0.106188
9.760,485.712,0.173806
9.770,493.270,0.192936
9.780,496.015,0.216988
9.790,248.887,0.255381
9.800,498.420,0.075821
9.810,498.517,0.113620
9.820,500.451,0.142138
9.830,496.021,0.218231
9.840,35.568,0.094287
9.850,36.062,0.412271
9.860,35.974,0.209843
9.870,32.571,0.051211
9.880,32.651,0.023014
9.890,1117.958,0.060173
9.900,1114.079,0.122097
9.910,1118.853,0.040497
9.920,277.331,0.062302
9.930,35.065,0.421392
9.940,276.941,0.409838
9.950,35.290,0.276531
9.960,35.280,0.461365
9.970,248.870,0.410740
9.980,248.362,0.337347
9.990,245.398,0.203356
10.000,245.113,0.276456
10.010,243.429,0.433915
10.020,244.977,0.163664
10.030,245.087,0.349708
10.040,243.845,0.405134
10.050,241.191,0.353902
10.060,34.482,0.313595
10.070,48.022,0.132184
10.080,34.217,0.162108
10.090,34.792,0.065821
10.100,237.554,0.032639
10.110,459.711,0.013371
10.120,233.179,0.300947
10.130,226.572,0.364848
10.140,223.797,0.309023
10.150,223.372,0.188704
10.160,205.011,0.166072
10.170,207.559,0.261892
10.180,35.090,0.154038
10.190,234.443,0.383779
10.200,224.942,0.537832
10.210,226.428,0.506053
10.220,225.633,0.245976
10.230,208.783,0.209782
10.240,203.686,0.202300
10.250,175.573,0.233339
10.260,196.427,0.100454
10.270,198.351,0.328828
10.280,204.015,0.287765
10.290,446.475,0.230414
10.300,454.998,0.411937
10.310,461.217,0.518832
10.320,461.256,0.627216
10.330,463.208,0.790046
10.340,465.145,0.783293
10.350,466.764,0.786636
10.360,464.599,0.668877
10.370,459.327,0.560342
10.380,456.683,0.421322
10.390,456.259,0.470493
10.400,454.810,0.427600
10.410,457.755,0.500456
10.420,226.732,0.569117
10.430,224.546,0.454322
10.440,223.508,0.212703
10.450,35.484,0.074718
10.460,34.497,0.036946
10.470,33.982,0.071634
10.480,118.320,0.106333
10.490,119.682,0.348031
10.500,119.716,0.204117
10.510,120.156,0.075785
10.520,236.386,0.282078
10.530,233.107,0.114946
10.540,227.836,0.107835
10.550,113.624,0.200454
10.560,113.832,0.342505
10.570,113.848,0.319086
10.580,34.452,0.278114
10.590,34.465,0.158449
10.600,239.545,0.157226
10.610,114.534,0.098766
10.620,231.048,0.287447
10.630,239.778,0.388564
10.640,241.001,0.652207
10.650,244.367,0.791270
10.660,244.896,0.749115
10.670,245.381,0.470389
