time,frequency,confidence
7.980,165.517,0.243481
7.990,166.216,0.407576
8.000,164.863,0.467133
8.010,163.581,0.449063
8.020,164.583,0.573904
8.030,166.367,0.458164
8.040,168.413,0.638004
8.050,167.687,0.605660
8.060,163.935,0.636011
8.070,164.053,0.560689
8.080,163.692,0.484742
8.090,221.027,0.163049
8.100,220.793,0.219151
8.110,220.903,0.278334
8.120,220.412,0.319150
8.130,221.437,0.238329
8.140,184.886,0.367006
8.150,181.625,0.416430
8.160,180.969,0.554857
8.170,179.849,0.179679
8.180,164.139,0.044083
8.190,194.896,0.096375
8.200,32.390,0.217639
8.210,32.428,0.419677
8.220,46.856,0.078463
8.230,163.996,0.027652
8.240,164.325,0.203366
8.250,165.295,0.376492
8.260,220.623,0.134575
8.270,223.046,0.286539
8.280,164.828,0.222227
8.290,165.085,0.130847
8.300,165.987,0.221222
8.310,171.738,0.242378
8.320,164.702,0.451009
8.330,155.720,0.270609
8.340,441.079,0.154627
8.350,440.376,0.270447
8.360,439.716,0.400554
8.370,218.632,0.264227
8.380,219.814,0.464616
8.390,219.176,0.674493
8.400,219.557,0.569591
8.410,220.221,0.309878
8.420,222.115,0.092477
8.430,272.512,0.102282
8.440,167.826,0.212210
8.450,165.095,0.287868
8.460,222.274,0.220657
8.470,221.337,0.378325
8.480,221.571,0.708227
8.490,223.944,0.761526
8.500,223.839,0.690215
8.510,221.299,0.520829
8.520,220.090,0.371261
8.530,223.906,0.179125
8.540,223.477,0.079679
8.550,201.996,0.271589
8.560,216.269,0.258910
8.570,217.026,0.304968
8.580,215.002,0.233949
8.590,199.849,0.204342
8.600,198.622,0.380886
8.610,197.628,0.318165
8.620,199.956,0.070815
8.630,207.688,0.118052
8.640,209.257,0.178112
8.650,236.039,0.209627
8.660,229.050,0.373808
8.670,232.252,0.556190
8.680,233.170,0.221952
8.690,239.031,0.267991
8.700,238.938,0.266832
8.710,227.516,0.196949
8.720,242.916,0.174158
8.730,162.178,0.173765
8.740,222.924,0.120066
8.750,225.165,0.406844
8.760,224.726,0.447174
8.770,163.988,0.207204
8.780,55.269,0.335449
8.790,225.188,0.231979
8.800,233.602,0.154900
8.810,33.888,0.186274
8.820,235.330,0.290870
8.830,228.139,0.503903
8.840,223.760,0.523605
8.850,224.739,0.455187
8.860,224.985,0.157650
8.870,171.943,0.205768
8.880,174.574,0.311137
8.890,167.558,0.222031
8.900,165.399,0.295799
8.910,167.547,0.251442
8.920,181.765,0.202139
8.930,168.446,0.219861
8.940,166.288,0.168753
8.950,179.160,0.142887
8.960,184.732,0.165150
8.970,177.411,0.145621
8.980,177.607,0.066819
8.990,111.861,0.096761
9.000,112.373,0.123108
9.010,229.162,0.118756
9.020,248.442,0.081371
9.030,181.669,0.132765
9.040,175.709,0.212794
9.050,48.685,0.071551
9.060,48.826,0.023355
9.070,33.771,0.083379
9.080,33.012,0.347989
9.090,32.862,0.118103
9.100,262.582,0.129310
9.110,265.705,0.255889
9.120,269.171,0.134340
9.130,262.612,0.198189
9.140,261.760,0.206947
9.150,258.276,0.406880
9.160,254.567,0.216830
9.170,243.235,0.153732
9.180,237.893,0.139356
9.190,1313.451,0.094471
9.200,1322.387,0.073421
9.210,35.413,0.089913
9.220,35.012,0.117472
9.230,163.027,0.092329
9.240,160.298,0.289323
9.250,159.560,0.092122
9.260,153.267,0.038891
9.270,209.528,0.026169
9.280,209.486,0.047367
9.290,217.432,0.278951
9.300,217.195,0.319998
9.310,217.491,0.270168
9.320,213.576,0.434986
9.330,213.183,0.182332
9.340,104.099,0.107898
9.350,34.439,0.235817
9.360,213.299,0.162525
9.370,35.558,0.134789
9.380,35.475,0.295180
9.390,177.303,0.408053
9.400,178.182,0.476907
9.410,176.074,0.600578
9.420,174.678,0.290975
9.430,161.797,0.192236
9.440,179.899,0.272710
9.450,258.521,0.097606
9.460,235.483,0.185276
9.470,117.589,0.403827
9.480,256.608,0.086450
9.490,261.898,0.021795
9.500,255.778,0.180994
9.510,256.534,0.259425
9.520,36.522,0.167625
9.530,36.265,0.216853
9.540,325.229,0.524224
9.550,321.806,0.541457
9.560,321.416,0.580016
9.570,318.561,0.415267
9.580,317.404,0.445761
9.590,321.850,0.351638
9.600,258.084,0.240950
9.610,253.539,0.150754
9.620,225.845,0.097123
9.630,253.289,0.090072
9.640,46.255,0.163750
9.650,45.747,0.619067
9.660,32.781,0.038697
9.670,259.493,0.133743
9.680,32.330,0.056644
9.690,183.495,0.113318
9.700,182.526,0.097790
9.710,220.227,0.074414
9.720,35.436,0.387988
9.730,104.213,0.035781
9.740,33.489,0.511894
9.750,101.868,0.412469
9.760,102.451,0.367590
9.770,212.431,0.104179
9.780,211.920,0.094261
9.790,42.959,0.063995
9.800,104.920,0.159978
9.810,103.224,0.144546
9.820,169.540,0.179396
9.830,33.794,0.400758
9.840,34.257,0.101381
9.850,160.382,0.058495
9.860,101.622,0.031884
9.870,203.716,0.061789
9.880,120.099,0.160882
9.890,119.113,0.290606
9.900,117.846,0.076107
9.910,199.592,0.206977
9.920,204.958,0.193426
9.930,204.133,0.082153
9.940,203.043,0.058561
9.950,219.917,0.046628
9.960,153.486,0.075240
9.970,150.019,0.291257
9.980,221.556,0.329748
9.990,218.469,0.558309
10.000,215.262,0.583502
10.010,211.024,0.646385
10.020,209.377,0.668354
10.030,206.255,0.626670
10.040,206.054,0.549801
10.050,207.196,0.479152
10.060,208.680,0.356409
10.070,208.023,0.539015
10.080,204.841,0.411391
10.090,181.091,0.093298
10.100,182.542,0.257609
10.110,181.499,0.384944
10.120,36.156,0.488324
10.130,36.164,0.333969
10.140,180.756,0.049987
10.150,181.182,0.062937
10.160,138.034,0.106103
10.170,175.305,0.127256
10.180,176.169,0.353251
10.190,180.704,0.339533
10.200,182.854,0.407087
10.210,185.806,0.391388
10.220,183.080,0.536998
10.230,178.912,0.670878
10.240,179.786,0.569704
10.250,184.367,0.507798
10.260,185.040,0.421321
10.270,184.669,0.380195
10.280,182.797,0.379075
10.290,182.904,0.327165
10.300,184.879,0.526625
10.310,185.032,0.488320
10.320,187.750,0.308704
10.330,189.925,0.121657
10.340,200.784,0.092863
10.350,35.178,0.029836
10.360,400.184,0.031167
10.370,34.090,0.056288
10.380,195.613,0.167174
10.390,33.607,0.055850
10.400,272.119,0.112962
10.410,33.885,0.166224
10.420,33.897,0.318281
10.430,34.458,0.368723
10.440,280.956,0.336373
10.450,281.041,0.534776
10.460,280.108,0.382292
10.470,279.604,0.666445
10.480,278.492,0.744440
10.490,276.337,0.535355
10.500,281.087,0.235348
10.510,280.682,0.197079
10.520,276.961,0.309519
10.530,275.443,0.642114
10.540,274.777,0.829193
10.550,273.213,0.764998
10.560,271.620,0.641197
10.570,270.081,0.317788
10.580,268.577,0.148193
10.590,271.715,0.093527
10.600,166.135,0.184460
10.610,277.266,0.223074
10.620,273.870,0.223474
10.630,274.219,0.281225
10.640,135.348,0.217937
10.650,135.402,0.293888
10.660,135.590,0.288802
10.670,137.190,0.349399
10.680,34.647,0.243177
10.690,35.168,0.147207
10.700,259.965,0.131523
10.710,149.868,0.067876
